#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD52	IL10RA	9606.ENSP00000363330	9606.ENSP00000227752	0	0	0	0	0.424	0	0	0	0.424
CD52	CD69	9606.ENSP00000363330	9606.ENSP00000228434	0	0	0	0	0.402	0	0	0	0.402
CD52	KLRB1	9606.ENSP00000363330	9606.ENSP00000229402	0	0	0	0	0.435	0	0	0	0.435
CD52	GZMK	9606.ENSP00000363330	9606.ENSP00000231009	0	0	0	0	0.439	0	0	0	0.439
CD52	PLEK	9606.ENSP00000363330	9606.ENSP00000234313	0	0	0	0	0.410	0	0	0	0.410
CD52	CD3D	9606.ENSP00000363330	9606.ENSP00000300692	0	0	0	0	0.500	0	0	0	0.500
CD52	CD3E	9606.ENSP00000363330	9606.ENSP00000354566	0	0	0	0	0.672	0	0	0	0.672
CD52	CD2	9606.ENSP00000363330	9606.ENSP00000358490	0	0	0	0	0.588	0	0	0	0.588
CD52	AIF1	9606.ENSP00000363330	9606.ENSP00000365227	0	0	0	0	0.422	0	0	0	0.422
CD52	ITGB2	9606.ENSP00000363330	9606.ENSP00000380948	0	0	0	0	0.430	0	0	0	0.430
CD52	PTPRC	9606.ENSP00000363330	9606.ENSP00000411355	0	0	0	0	0.490	0	0	0	0.490
CD52	CD48	9606.ENSP00000363330	9606.ENSP00000484431	0	0	0	0	0.749	0	0	0	0.749
CD6	IL2RB	9606.ENSP00000323280	9606.ENSP00000216223	0	0	0	0	0.422	0	0	0	0.422
CD6	KLRB1	9606.ENSP00000323280	9606.ENSP00000229402	0	0	0	0	0.368	0.091	0	0	0.400
CD6	GZMK	9606.ENSP00000323280	9606.ENSP00000231009	0	0	0	0	0.444	0.113	0	0	0.486
CD6	CCR7	9606.ENSP00000323280	9606.ENSP00000246657	0	0	0	0	0.447	0.091	0	0	0.476
CD6	ZAP70	9606.ENSP00000323280	9606.ENSP00000264972	0	0	0	0	0.450	0.081	0	0	0.473
CD6	CD27	9606.ENSP00000323280	9606.ENSP00000266557	0	0	0	0	0.439	0	0	0	0.439
CD6	CD3D	9606.ENSP00000323280	9606.ENSP00000300692	0	0	0	0	0.643	0.066	0	0	0.653
CD6	LTB	9606.ENSP00000323280	9606.ENSP00000410481	0	0	0	0	0.431	0	0	0	0.431
CD6	CD40LG	9606.ENSP00000323280	9606.ENSP00000359663	0	0	0	0	0.418	0.091	0	0	0.448
CD6	CD28	9606.ENSP00000323280	9606.ENSP00000324890	0	0	0	0	0.443	0.091	0	0	0.472
CD6	CD3G	9606.ENSP00000323280	9606.ENSP00000431445	0	0	0	0	0.660	0	0	0	0.660
CD6	CD3E	9606.ENSP00000323280	9606.ENSP00000354566	0	0	0	0	0.684	0	0	0	0.684
CD6	CD247	9606.ENSP00000323280	9606.ENSP00000354782	0	0	0	0	0.782	0	0	0	0.782
CD6	CD2	9606.ENSP00000323280	9606.ENSP00000358490	0	0	0	0	0.718	0.087	0	0	0.731
CD6	CD5	9606.ENSP00000323280	9606.ENSP00000342681	0	0.044	0.118	0.558	0.787	0.478	0	0	0.894
CD63	SELP	9606.ENSP00000447730	9606.ENSP00000263686	0	0	0	0	0	0	0.400	0	0.400
CD63	CD9	9606.ENSP00000447730	9606.ENSP00000371958	0	0	0	0.708	0.122	0.510	0	0	0.551
CD63	ITGB1	9606.ENSP00000447730	9606.ENSP00000379350	0	0	0	0	0.083	0.625	0	0	0.641
CD69	CD52	9606.ENSP00000228434	9606.ENSP00000363330	0	0	0	0	0.402	0	0	0	0.402
CD69	GPR183	9606.ENSP00000228434	9606.ENSP00000365596	0	0	0	0	0.463	0	0	0	0.463
CD74	KCNQ4	9606.ENSP00000009530	9606.ENSP00000262916	0.052	0	0	0	0.296	0.289	0	0	0.484
CD74	UBQLN2	9606.ENSP00000009530	9606.ENSP00000345195	0	0	0	0	0.295	0.302	0	0	0.486
CD74	EIF3L	9606.ENSP00000009530	9606.ENSP00000499067	0	0	0	0	0.073	0.543	0	0	0.559
CD74	EIF3E	9606.ENSP00000009530	9606.ENSP00000220849	0	0	0	0	0.067	0.667	0	0	0.676
CD74	EEF1B2	9606.ENSP00000009530	9606.ENSP00000376055	0	0	0	0	0.673	0.136	0	0	0.705
CD74	RSL1D1	9606.ENSP00000009530	9606.ENSP00000460871	0	0	0	0	0.067	0.765	0	0	0.771
CD74	WDR43	9606.ENSP00000009530	9606.ENSP00000384302	0	0	0	0	0.063	0.781	0	0	0.786
CD74	EEF2	9606.ENSP00000009530	9606.ENSP00000307940	0.079	0	0	0	0.565	0.842	0	0	0.931
CD74	RACK1	9606.ENSP00000009530	9606.ENSP00000426909	0	0	0	0	0.831	0.838	0	0	0.971
CD74	RPS8	9606.ENSP00000009530	9606.ENSP00000379888	0	0	0	0	0.829	0.840	0	0	0.971
CD74	RPS5	9606.ENSP00000009530	9606.ENSP00000472985	0.091	0	0	0	0.831	0.839	0	0	0.973
CD74	CD44	9606.ENSP00000009530	9606.ENSP00000398632	0	0	0	0	0.111	0.541	0.720	0	0.875
CD79A	CD22	9606.ENSP00000221972	9606.ENSP00000085219	0	0	0	0	0.528	0	0.500	0	0.754
CD79A	FCMR	9606.ENSP00000221972	9606.ENSP00000356058	0	0	0	0	0.416	0	0	0	0.416
CD79A	FCER2	9606.ENSP00000221972	9606.ENSP00000264072	0	0	0	0	0.407	0	0	0	0.407
CD79A	SPIB	9606.ENSP00000221972	9606.ENSP00000471921	0	0	0	0	0.439	0	0	0	0.439
CD79A	PTPRC	9606.ENSP00000221972	9606.ENSP00000411355	0	0	0	0	0.208	0.292	0	0	0.415
CD79A	CD27	9606.ENSP00000221972	9606.ENSP00000266557	0	0	0	0	0.459	0	0	0	0.459
CD79A	MS4A1	9606.ENSP00000221972	9606.ENSP00000433277	0	0	0	0	0.806	0	0	0	0.806
CD79A	BLNK	9606.ENSP00000221972	9606.ENSP00000224337	0	0	0	0	0.253	0.625	0.400	0	0.817
CD79A	CD19	9606.ENSP00000221972	9606.ENSP00000313419	0	0	0	0	0.829	0.292	0.500	0	0.934
CD79A	CD79B	9606.ENSP00000221972	9606.ENSP00000376544	0	0	0	0.630	0.797	0.983	0.800	0	0.999
CD79B	CD22	9606.ENSP00000376544	9606.ENSP00000085219	0	0	0	0	0.481	0	0.500	0	0.729
CD79B	CD79A	9606.ENSP00000376544	9606.ENSP00000221972	0	0	0	0.630	0.797	0.983	0.800	0	0.999
CD79B	BLNK	9606.ENSP00000376544	9606.ENSP00000224337	0	0	0	0	0.217	0	0.400	0	0.510
CD79B	CD19	9606.ENSP00000376544	9606.ENSP00000313419	0	0	0	0	0.796	0.292	0.500	0	0.921
CD79B	FCMR	9606.ENSP00000376544	9606.ENSP00000356058	0	0	0	0	0.454	0	0	0	0.454
CD79B	SPIB	9606.ENSP00000376544	9606.ENSP00000471921	0	0	0	0	0.455	0	0	0	0.455
CD79B	PTPRC	9606.ENSP00000376544	9606.ENSP00000411355	0	0	0	0	0.231	0.292	0	0	0.432
CD79B	MS4A1	9606.ENSP00000376544	9606.ENSP00000433277	0	0	0	0	0.710	0	0	0	0.710
CD80	NGFR	9606.ENSP00000264246	9606.ENSP00000172229	0	0	0	0	0	0.405	0	0	0.404
CD80	FCER2	9606.ENSP00000264246	9606.ENSP00000264072	0	0	0	0	0.164	0	0.400	0	0.477
CD80	IL1R1	9606.ENSP00000264246	9606.ENSP00000386380	0	0	0	0	0.053	0	0.400	0	0.408
CD80	ICAM1	9606.ENSP00000264246	9606.ENSP00000264832	0	0	0	0	0.124	0	0.400	0	0.452
CD80	PDCD1	9606.ENSP00000264246	9606.ENSP00000335062	0	0	0	0	0.113	0.405	0	0	0.449
CD80	CTLA4	9606.ENSP00000264246	9606.ENSP00000497102	0	0	0	0	0.123	0.977	0.900	0	0.997
CD80	CD86	9606.ENSP00000264246	9606.ENSP00000332049	0	0	0	0.618	0.262	0.393	0.900	0	0.951
CD80	CD274	9606.ENSP00000264246	9606.ENSP00000370989	0	0	0	0.590	0.215	0.982	0.900	0	0.998
CD80	CD28	9606.ENSP00000264246	9606.ENSP00000324890	0	0	0	0	0.096	0.609	0.900	0	0.961
CD81	ITGB1	9606.ENSP00000263645	9606.ENSP00000379350	0	0	0	0	0.090	0.626	0	0	0.645
CD81	CD9	9606.ENSP00000263645	9606.ENSP00000371958	0	0	0.058	0.923	0.058	0.837	0	0	0.842
CD81	CR2	9606.ENSP00000263645	9606.ENSP00000356024	0	0	0	0	0	0.292	0.500	0	0.630
CD81	CD19	9606.ENSP00000263645	9606.ENSP00000313419	0	0	0	0	0.044	0.960	0.900	0	0.995
CD86	SPI1	9606.ENSP00000332049	9606.ENSP00000227163	0	0	0	0	0.449	0	0	0	0.449
CD86	IL10RA	9606.ENSP00000332049	9606.ENSP00000227752	0	0	0	0	0.432	0	0	0	0.432
CD86	PLEK	9606.ENSP00000332049	9606.ENSP00000234313	0	0	0	0	0.468	0	0	0	0.468
CD86	FCER2	9606.ENSP00000332049	9606.ENSP00000264072	0	0	0	0	0.305	0	0.400	0	0.565
CD86	CD80	9606.ENSP00000332049	9606.ENSP00000264246	0	0	0	0.618	0.262	0.393	0.900	0	0.951
CD86	ICAM1	9606.ENSP00000332049	9606.ENSP00000264832	0	0	0	0	0.149	0	0.400	0	0.468
CD86	CD28	9606.ENSP00000332049	9606.ENSP00000324890	0	0	0	0	0.130	0.607	0.900	0	0.962
CD86	IL1R1	9606.ENSP00000332049	9606.ENSP00000386380	0	0	0.262	0	0.049	0	0.400	0	0.542
CD86	CD2	9606.ENSP00000332049	9606.ENSP00000358490	0	0	0.279	0	0.237	0	0	0	0.426
CD86	MARCHF1	9606.ENSP00000332049	9606.ENSP00000427223	0	0	0	0	0.288	0.292	0	0	0.474
CD86	CTLA4	9606.ENSP00000332049	9606.ENSP00000497102	0	0	0	0	0.124	0.971	0.900	0	0.997
CD8A	CD4	9606.ENSP00000386559	9606.ENSP00000011653	0	0	0	0	0.130	0.098	0.900	0	0.914
CD8A	IL2RB	9606.ENSP00000386559	9606.ENSP00000216223	0	0	0	0	0.476	0	0	0	0.476
CD8A	GZMH	9606.ENSP00000386559	9606.ENSP00000216338	0	0	0	0	0.786	0	0	0	0.786
CD8A	GZMB	9606.ENSP00000386559	9606.ENSP00000216341	0	0	0	0	0.466	0	0	0	0.466
CD8A	NKG7	9606.ENSP00000386559	9606.ENSP00000221978	0	0	0	0	0.781	0	0	0	0.781
CD8A	IL10RA	9606.ENSP00000386559	9606.ENSP00000227752	0	0	0.259	0	0.341	0	0	0	0.491
CD8A	KLRB1	9606.ENSP00000386559	9606.ENSP00000229402	0	0	0	0	0.486	0	0	0	0.486
CD8A	GZMK	9606.ENSP00000386559	9606.ENSP00000231009	0	0	0	0	0.787	0	0	0	0.787
CD8A	KLRK1	9606.ENSP00000386559	9606.ENSP00000240618	0	0	0	0	0.544	0	0	0	0.544
CD8A	ZAP70	9606.ENSP00000386559	9606.ENSP00000264972	0	0	0	0	0.363	0.045	0.900	0	0.933
CD8A	CD3D	9606.ENSP00000386559	9606.ENSP00000300692	0	0	0	0	0.661	0.322	0.900	0	0.975
CD8A	CD8B	9606.ENSP00000386559	9606.ENSP00000331172	0	0	0	0	0.819	0.691	0.900	0	0.993
CD8A	KLRD1	9606.ENSP00000386559	9606.ENSP00000338130	0	0	0	0	0.658	0	0	0	0.658
CD8A	CD3E	9606.ENSP00000386559	9606.ENSP00000354566	0	0	0	0	0.713	0	0.900	0	0.970
CD8A	CD247	9606.ENSP00000386559	9606.ENSP00000354782	0	0	0	0	0.825	0	0.900	0	0.981
CD8A	CD2	9606.ENSP00000386559	9606.ENSP00000358490	0	0	0	0	0.802	0	0	0	0.802
CD8A	SAMD3	9606.ENSP00000386559	9606.ENSP00000402092	0	0	0	0	0.426	0	0	0	0.426
CD8A	ZNF683	9606.ENSP00000386559	9606.ENSP00000388792	0	0	0	0	0.435	0	0	0	0.435
CD8A	CXCR6	9606.ENSP00000386559	9606.ENSP00000395704	0	0	0	0	0.456	0	0	0	0.456
CD8A	GNLY	9606.ENSP00000386559	9606.ENSP00000436423	0	0	0	0	0.653	0	0	0	0.653
CD8A	PTPRC	9606.ENSP00000386559	9606.ENSP00000411355	0	0	0	0	0.246	0.322	0	0	0.467
CD8A	PRF1	9606.ENSP00000386559	9606.ENSP00000398568	0	0	0	0	0.780	0	0	0	0.780
CD8A	CD3G	9606.ENSP00000386559	9606.ENSP00000431445	0	0	0	0	0.643	0	0.900	0	0.962
CD8B	CD4	9606.ENSP00000331172	9606.ENSP00000011653	0	0	0	0	0.166	0	0.900	0	0.913
CD8B	GZMK	9606.ENSP00000331172	9606.ENSP00000231009	0	0	0	0	0.444	0	0	0	0.444
CD8B	KLRK1	9606.ENSP00000331172	9606.ENSP00000240618	0	0	0	0	0.429	0	0	0	0.429
CD8B	ZAP70	9606.ENSP00000331172	9606.ENSP00000264972	0	0	0	0	0.460	0	0.900	0	0.943
CD8B	CD3D	9606.ENSP00000331172	9606.ENSP00000300692	0	0	0	0	0.588	0	0.900	0	0.957
CD8B	CD247	9606.ENSP00000331172	9606.ENSP00000354782	0	0	0	0	0.337	0	0.900	0	0.930
CD8B	CD3G	9606.ENSP00000331172	9606.ENSP00000431445	0	0	0	0	0.499	0	0.900	0	0.947
CD8B	CD3E	9606.ENSP00000331172	9606.ENSP00000354566	0	0	0	0	0.480	0	0.900	0	0.945
CD8B	CD8A	9606.ENSP00000331172	9606.ENSP00000386559	0	0	0	0	0.819	0.691	0.900	0	0.993
CD9	ITGA2B	9606.ENSP00000371958	9606.ENSP00000262407	0	0	0	0	0.110	0.046	0.400	0	0.446
CD9	CD81	9606.ENSP00000371958	9606.ENSP00000263645	0	0	0.058	0.923	0.058	0.837	0	0	0.842
CD9	SELP	9606.ENSP00000371958	9606.ENSP00000263686	0	0	0	0	0.069	0	0.400	0	0.418
CD9	CD19	9606.ENSP00000371958	9606.ENSP00000313419	0	0	0	0	0	0.510	0	0	0.510
CD9	TFRC	9606.ENSP00000371958	9606.ENSP00000376197	0	0	0	0	0.044	0.510	0	0	0.511
CD9	PECAM1	9606.ENSP00000371958	9606.ENSP00000457421	0	0	0	0	0.104	0.113	0.400	0	0.481
CD9	ITGA6	9606.ENSP00000371958	9606.ENSP00000386896	0	0	0	0	0.105	0.512	0	0	0.545
CD9	CD36	9606.ENSP00000371958	9606.ENSP00000415743	0	0	0	0	0.088	0.292	0.400	0	0.579
CD9	CD44	9606.ENSP00000371958	9606.ENSP00000398632	0	0	0	0	0.120	0.510	0	0	0.550
CD9	ITGB1	9606.ENSP00000371958	9606.ENSP00000379350	0	0	0	0	0.061	0.785	0	0	0.789
CD9	CD63	9606.ENSP00000371958	9606.ENSP00000447730	0	0	0	0.708	0.122	0.510	0	0	0.551
CD93	GIMAP8	9606.ENSP00000246006	9606.ENSP00000305107	0	0	0	0	0.401	0.100	0	0	0.438
CD93	PECAM1	9606.ENSP00000246006	9606.ENSP00000457421	0	0	0	0	0.512	0.107	0	0	0.545
CDH5	KDR	9606.ENSP00000497290	9606.ENSP00000263923	0	0	0	0	0.482	0.630	0.800	0	0.958
CDH5	PECAM1	9606.ENSP00000497290	9606.ENSP00000457421	0	0	0	0	0.501	0.045	0.800	0	0.896
CDH5	CTNNB1	9606.ENSP00000497290	9606.ENSP00000495360	0	0	0	0	0	0.886	0.900	0	0.988
CEACAM5	CD52	9606.ENSP00000221992	9606.ENSP00000363330	0	0	0	0	0.055	0	0.400	0	0.408
CEACAM5	FCGR3B	9606.ENSP00000221992	9606.ENSP00000433642	0	0	0	0	0	0	0.400	0	0.400
CEACAM5	THY1	9606.ENSP00000221992	9606.ENSP00000284240	0	0	0	0	0	0	0.400	0	0.400
CEACAM8	MPO	9606.ENSP00000244336	9606.ENSP00000225275	0	0	0	0	0.767	0	0	0	0.767
CEACAM8	ITGB1	9606.ENSP00000244336	9606.ENSP00000379350	0	0	0	0	0.057	0	0.400	0	0.410
CEACAM8	LCN2	9606.ENSP00000244336	9606.ENSP00000362108	0	0	0	0	0.434	0.053	0	0	0.441
CLDN6	ESAM	9606.ENSP00000380131	9606.ENSP00000278927	0	0	0	0	0.055	0	0.650	0	0.655
COL1A2	IL4	9606.ENSP00000297268	9606.ENSP00000231449	0	0	0	0	0	0	0.400	0	0.400
COL1A2	ITGA2B	9606.ENSP00000297268	9606.ENSP00000262407	0	0	0	0	0	0	0.650	0	0.650
COL1A2	ITGA1	9606.ENSP00000297268	9606.ENSP00000282588	0	0	0	0	0.107	0	0.650	0	0.674
COL1A2	ITGA2	9606.ENSP00000297268	9606.ENSP00000296585	0	0	0	0	0.043	0.287	0.900	0	0.925
COL1A2	IL13	9606.ENSP00000297268	9606.ENSP00000304915	0	0	0	0	0	0	0.400	0	0.400
COL1A2	CD248	9606.ENSP00000297268	9606.ENSP00000308117	0	0	0	0	0.509	0.091	0	0	0.534
COL1A2	SDC1	9606.ENSP00000297268	9606.ENSP00000370542	0	0	0	0	0.062	0	0.650	0	0.657
COL1A2	ITGA4	9606.ENSP00000297268	9606.ENSP00000380227	0	0	0	0	0.056	0	0.650	0	0.655
COL1A2	ITGA6	9606.ENSP00000297268	9606.ENSP00000386896	0	0	0	0	0	0	0.650	0	0.650
COL1A2	SMAD3	9606.ENSP00000297268	9606.ENSP00000332973	0	0	0	0	0	0.063	0.500	0	0.511
COL1A2	ITGB1	9606.ENSP00000297268	9606.ENSP00000379350	0	0	0	0	0.109	0.051	0.900	0	0.908
COL1A2	CD44	9606.ENSP00000297268	9606.ENSP00000398632	0	0	0	0	0.056	0	0.900	0	0.901
COQ8A	MT-CO2	9606.ENSP00000355741	9606.ENSP00000354876	0	0	0	0	0.049	0	0.510	0	0.514
CR2	CD22	9606.ENSP00000356024	9606.ENSP00000085219	0	0	0	0	0.433	0	0	0	0.433
CR2	CD81	9606.ENSP00000356024	9606.ENSP00000263645	0	0	0	0	0	0.292	0.500	0	0.630
CR2	FCER2	9606.ENSP00000356024	9606.ENSP00000264072	0	0	0	0	0.643	0.292	0	0	0.736
CR2	CD19	9606.ENSP00000356024	9606.ENSP00000313419	0	0	0	0	0.465	0.510	0.500	0	0.857
CR2	MS4A1	9606.ENSP00000356024	9606.ENSP00000433277	0	0	0	0	0.561	0	0	0	0.561
CSF1R	SPI1	9606.ENSP00000286301	9606.ENSP00000227163	0	0	0	0	0.509	0	0.900	0	0.948
CSF1R	IL10RA	9606.ENSP00000286301	9606.ENSP00000227752	0	0	0	0	0.413	0	0	0	0.413
CSF1R	MYO1F	9606.ENSP00000286301	9606.ENSP00000494550	0	0	0	0	0.437	0	0	0	0.437
CSF1R	SDC1	9606.ENSP00000286301	9606.ENSP00000370542	0	0	0	0	0	0	0.500	0	0.499
CSF1R	PECAM1	9606.ENSP00000286301	9606.ENSP00000457421	0	0	0	0	0.421	0.045	0	0	0.423
CSF1R	PDGFC	9606.ENSP00000286301	9606.ENSP00000422464	0	0	0	0	0.093	0	0.650	0	0.669
CSF1R	GAB3	9606.ENSP00000286301	9606.ENSP00000399588	0	0	0	0	0.129	0	0.500	0	0.546
CSF1R	CD14	9606.ENSP00000286301	9606.ENSP00000385519	0	0	0	0	0.767	0	0	0	0.767
CSF1R	FCGR3A	9606.ENSP00000286301	9606.ENSP00000356946	0	0	0	0	0.454	0	0	0	0.454
CSF1R	ITGB2	9606.ENSP00000286301	9606.ENSP00000380948	0	0	0	0	0.513	0.063	0	0	0.524
CSF1R	CD163	9606.ENSP00000286301	9606.ENSP00000352071	0	0	0	0	0.771	0.045	0	0	0.772
CSF2RA	IL2RB	9606.ENSP00000394227	9606.ENSP00000216223	0	0	0	0	0.149	0	0.400	0	0.468
CSF2RA	IL5	9606.ENSP00000394227	9606.ENSP00000231454	0	0	0	0	0	0	0.400	0	0.400
CSF2RA	KIT	9606.ENSP00000394227	9606.ENSP00000288135	0	0	0	0	0.105	0.407	0	0	0.448
CSF2RA	STAT5B	9606.ENSP00000394227	9606.ENSP00000293328	0	0	0	0	0.044	0	0.500	0	0.501
CSF2RA	IL3	9606.ENSP00000394227	9606.ENSP00000296870	0	0	0	0	0	0	0.400	0	0.400
CSF2RA	LILRB1	9606.ENSP00000394227	9606.ENSP00000315997	0	0	0	0	0.432	0	0	0	0.432
CSF2RA	IL3RA	9606.ENSP00000394227	9606.ENSP00000327890	0	0	0.117	0.761	0.128	0	0.400	0	0.497
CSF2RA	STAT5A	9606.ENSP00000394227	9606.ENSP00000341208	0	0	0	0	0.050	0	0.500	0	0.504
CSF2RA	IL2RA	9606.ENSP00000394227	9606.ENSP00000369293	0	0	0	0	0.073	0	0.400	0	0.420
CSF2RA	IL5RA	9606.ENSP00000394227	9606.ENSP00000412209	0	0	0	0.602	0.067	0	0.400	0	0.416
CSF3R	SPI1	9606.ENSP00000362195	9606.ENSP00000227163	0	0	0	0	0.488	0.292	0.500	0	0.803
CSF3R	IFNG	9606.ENSP00000362195	9606.ENSP00000229135	0	0	0	0	0.060	0	0.650	0	0.656
CSF3R	IL4	9606.ENSP00000362195	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0	0.650
CSF3R	IL5	9606.ENSP00000362195	9606.ENSP00000231454	0	0	0	0	0	0	0.650	0	0.650
CSF3R	EPO	9606.ENSP00000362195	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0	0.650
CSF3R	STAT5B	9606.ENSP00000362195	9606.ENSP00000293328	0	0	0	0	0.127	0.048	0.500	0	0.548
CSF3R	CXCR1	9606.ENSP00000362195	9606.ENSP00000295683	0	0	0	0	0.473	0	0	0	0.473
CSF3R	IL3	9606.ENSP00000362195	9606.ENSP00000296870	0	0	0	0	0	0	0.650	0	0.650
CSF3R	IL13	9606.ENSP00000362195	9606.ENSP00000304915	0	0	0	0	0	0	0.650	0	0.650
CSF3R	STAT5A	9606.ENSP00000362195	9606.ENSP00000341208	0	0	0	0	0.131	0.048	0.500	0	0.550
CSF3R	C5AR1	9606.ENSP00000362195	9606.ENSP00000347197	0	0	0	0	0.455	0	0	0	0.455
CSF3R	S100A12	9606.ENSP00000362195	9606.ENSP00000357726	0	0	0	0	0.416	0.106	0	0	0.456
CSF3R	FGR	9606.ENSP00000362195	9606.ENSP00000363117	0	0	0	0	0.412	0.092	0	0	0.443
CSF3R	MYO1F	9606.ENSP00000362195	9606.ENSP00000494550	0	0	0	0	0.516	0	0	0	0.516
CSF3R	FPR1	9606.ENSP00000362195	9606.ENSP00000471493	0	0	0	0	0.477	0	0	0	0.477
CTLA4	CD80	9606.ENSP00000497102	9606.ENSP00000264246	0	0	0	0	0.123	0.977	0.900	0	0.997
CTLA4	STAT5B	9606.ENSP00000497102	9606.ENSP00000293328	0	0	0	0	0.055	0.403	0	0	0.411
CTLA4	CD86	9606.ENSP00000497102	9606.ENSP00000332049	0	0	0	0	0.124	0.971	0.900	0	0.997
CTLA4	STAT5A	9606.ENSP00000497102	9606.ENSP00000341208	0	0	0	0	0.087	0.409	0	0	0.437
CTLA4	CD2	9606.ENSP00000497102	9606.ENSP00000358490	0	0	0	0	0.401	0	0	0	0.401
CTLA4	LCN2	9606.ENSP00000497102	9606.ENSP00000362108	0	0	0	0	0	0.967	0	0	0.967
CTLA4	FOXP3	9606.ENSP00000497102	9606.ENSP00000365380	0	0	0	0	0.146	0.075	0.500	0	0.570
CTLA4	CD274	9606.ENSP00000497102	9606.ENSP00000370989	0	0	0	0	0.091	0.405	0	0	0.436
CTLA4	CXCR6	9606.ENSP00000497102	9606.ENSP00000395704	0	0	0	0	0.402	0	0	0	0.402
CTNNB1	VCL	9606.ENSP00000495360	9606.ENSP00000211998	0	0	0	0	0.099	0.701	0	0	0.720
CTNNB1	NANOG	9606.ENSP00000495360	9606.ENSP00000229307	0	0	0	0	0	0.095	0.800	0	0.811
CTNNB1	TCF3	9606.ENSP00000495360	9606.ENSP00000262965	0	0	0	0	0.052	0.115	0.900	0	0.908
CTNNB1	KDR	9606.ENSP00000495360	9606.ENSP00000263923	0	0	0	0	0.095	0	0.800	0	0.811
CTNNB1	LEF1	9606.ENSP00000495360	9606.ENSP00000265165	0	0	0	0	0	0.996	0.900	0	0.999
CTNNB1	USP15	9606.ENSP00000495360	9606.ENSP00000280377	0	0	0	0	0.049	0.510	0	0	0.514
CTNNB1	CASP3	9606.ENSP00000495360	9606.ENSP00000311032	0	0	0	0	0.088	0.395	0.750	0	0.850
CTNNB1	SMAD3	9606.ENSP00000495360	9606.ENSP00000332973	0	0	0	0	0.074	0.768	0.800	0	0.953
CTNNB1	TCF7	9606.ENSP00000495360	9606.ENSP00000340347	0	0	0	0	0	0.886	0.900	0	0.988
CTNNB1	SOX13	9606.ENSP00000495360	9606.ENSP00000356172	0	0	0	0	0.067	0.045	0.500	0	0.515
CTNNB1	LMNA	9606.ENSP00000495360	9606.ENSP00000357283	0	0	0	0	0.118	0.359	0	0	0.410
CTNNB1	PTEN	9606.ENSP00000495360	9606.ENSP00000361021	0	0	0	0	0.069	0.527	0	0	0.541
CTNNB1	PRKCA	9606.ENSP00000495360	9606.ENSP00000408695	0	0	0	0	0.044	0.510	0	0	0.511
CTNNB1	PTPRC	9606.ENSP00000495360	9606.ENSP00000411355	0	0	0	0	0.066	0.386	0	0	0.402
CTNNB1	MAML2	9606.ENSP00000495360	9606.ENSP00000434552	0	0	0	0	0	0	0.500	0	0.499
CTNNB1	PECAM1	9606.ENSP00000495360	9606.ENSP00000457421	0	0	0	0	0.067	0.606	0.900	0	0.960
CTNNB1	MYC	9606.ENSP00000495360	9606.ENSP00000478887	0	0	0	0	0.058	0.567	0.500	0	0.778
CTNNB1	IGF1R	9606.ENSP00000495360	9606.ENSP00000497069	0	0	0	0	0.063	0.397	0.900	0	0.938
CTNNB1	CDH5	9606.ENSP00000495360	9606.ENSP00000497290	0	0	0	0	0	0.886	0.900	0	0.988
CX3CR1	CCR7	9606.ENSP00000351059	9606.ENSP00000246657	0	0	0	0.794	0.078	0	0.500	0	0.519
CX3CR1	CXCR1	9606.ENSP00000351059	9606.ENSP00000295683	0	0	0	0.793	0.122	0	0.500	0	0.542
CX3CR1	PF4	9606.ENSP00000351059	9606.ENSP00000296029	0	0	0	0	0.073	0	0.650	0	0.661
CX3CR1	CXCL10	9606.ENSP00000351059	9606.ENSP00000305651	0	0	0	0	0.049	0	0.650	0	0.652
CX3CR1	CXCL8	9606.ENSP00000351059	9606.ENSP00000306512	0	0	0	0	0	0	0.650	0	0.650
CX3CR1	CXCR2	9606.ENSP00000351059	9606.ENSP00000319635	0	0	0	0.796	0.097	0	0.500	0	0.529
CX3CR1	CCR8	9606.ENSP00000351059	9606.ENSP00000326432	0	0	0	0.894	0.074	0	0.500	0	0.517
CX3CR1	CCR10	9606.ENSP00000351059	9606.ENSP00000332504	0	0	0	0.765	0	0	0.500	0	0.499
CX3CR1	CCR4	9606.ENSP00000351059	9606.ENSP00000332659	0	0	0.065	0.897	0	0.068	0.500	0	0.526
CX3CR1	CCR6	9606.ENSP00000351059	9606.ENSP00000343952	0	0	0	0.814	0.044	0	0.500	0	0.501
CX3CR1	CXCR3	9606.ENSP00000351059	9606.ENSP00000362795	0	0	0	0.777	0.075	0	0.500	0	0.517
CX3CR1	CXCR6	9606.ENSP00000351059	9606.ENSP00000395704	0	0	0	0.781	0.056	0	0.500	0	0.507
CX3CR1	CCR3	9606.ENSP00000351059	9606.ENSP00000441600	0	0	0.076	0.881	0.104	0	0.500	0	0.550
CX3CR1	CXCR4	9606.ENSP00000351059	9606.ENSP00000386884	0	0	0	0.831	0.099	0	0.500	0	0.530
CX3CR1	CCL3	9606.ENSP00000351059	9606.ENSP00000477908	0	0	0	0	0.110	0	0.650	0	0.675
